--------------------
BDMEP - INMET
--------------------
Estação           : FORTALEZA - CE (OMM: 82397)
Latitude  (graus) : -3.81
Longitude (graus) : -38.53
Altitude  (metros): 26.45
Estação Operante
Inicio de operação: 27/10/1919
Periodo solicitado dos dados: 01/01/1980 a 31/12/2017
Os dados listados abaixo são os que encontram-se digitados no BDMEP
Hora em UTC
--------------------
Obs.: Os dados aparecem separados por ; (ponto e vírgula) no formato txt.
      Para o formato planilha XLS, <A HREF="instrucao.html" TARGET="_top" rel="facebox">siga as instruções</a>
--------------------
Estacao;Data;Hora;Precipitacao;TempMaxima;TempMinima;Insolacao;Evaporacao Piche;Temp Comp Media;Umidade Relativa Media;Velocidade do Vento Media;
82397;30/05/1980;1200;0;;24.4;;;;;;
82397;31/05/1980;0000;;31.6;;6.2;3.9;;;;
82397;31/05/1980;1200;0;;24.4;;;;;;
82397;01/06/1980;0000;;31.2;;9.6;4.5;;;;
82397;01/06/1980;1200;0;;24.6;;;;;;
82397;02/06/1980;0000;;31.4;;8;5.2;;;;
82397;02/06/1980;1200;0;;25;;;;;;
82397;03/06/1980;0000;;31.2;;8.2;4;;;;
82397;03/06/1980;1200;10.6;;24.6;;;;;;
82397;04/06/1980;0000;;30.4;;8.1;2.3;;;;
82397;04/06/1980;1200;7.5;;23.8;;;;;;
82397;05/06/1980;0000;;30;;6;2.1;26.44;87.75;4.1;
82397;05/06/1980;1200;28.8;;24;;;;;;
82397;06/06/1980;0000;;29.6;;2.8;2.4;26.88;84;3.766667;
82397;06/06/1980;1200;0.6;;24.6;;;;;;
82397;07/06/1980;0000;;30.4;;8.8;3.5;26.44;78.5;4.1;
82397;07/06/1980;1200;0;;22.8;;;;;;
82397;08/06/1980;0000;;30.6;;8.4;3.5;;;;
82397;08/06/1980;1200;0;;23.6;;;;;;
82397;09/06/1980;0000;;31;;6.2;5.2;;;;
82397;09/06/1980;1200;0;;23.8;;;;;;
82397;10/06/1980;0000;;29.8;;5.9;3;25.16;88.5;4.4;
82397;10/06/1980;1200;8.3;;22.8;;;;;;
82397;11/06/1980;0000;;30.2;;3.1;6.6;26.2;83.25;4.333333;
82397;11/06/1980;1200;0;;22.6;;;;;;
82397;12/06/1980;0000;;30;;5.1;3.4;26.32;81.25;3.866667;
82397;12/06/1980;1200;1;;23.2;;;;;;
82397;13/06/1980;0000;;30.2;;3.5;7;26.96;85.5;3.3;
82397;13/06/1980;1200;1.3;;25.4;;;;;;
82397;14/06/1980;0000;;30.4;;8.4;2;26.28;84.25;3.533333;
82397;14/06/1980;1200;1.4;;23.8;;;;;;
82397;15/06/1980;0000;;30.2;;9.1;3.2;26.76;80.5;3.6;
82397;15/06/1980;1200;0;;23.2;;;;;;
82397;16/06/1980;0000;;30.6;;7.9;5.2;26.72;83.5;3.033333;
82397;16/06/1980;1200;0;;24.6;;;;;;
82397;17/06/1980;0000;;31.8;;5.4;4;;;;
82397;17/06/1980;1200;0;;23.8;;;;;;
82397;18/06/1980;0000;;30.4;;9.3;5;26.4;79.25;2.7;
82397;18/06/1980;1200;3.7;;23.8;;;;;;
82397;19/06/1980;0000;;30.2;;8.3;5.2;;;;
82397;19/06/1980;1200;0;;24;;;;;;
82397;20/06/1980;0000;;30.2;;9.2;4.4;26.96;79.75;2.766667;
82397;20/06/1980;1200;0;;24.8;;;;;;
82397;21/06/1980;0000;;30.4;;7.2;4.2;;;;
82397;21/06/1980;1200;0;;24.8;;;;;;
82397;22/06/1980;0000;;30.4;;9.4;3.8;;;;
82397;22/06/1980;1200;0.8;;23;;;;;;
82397;23/06/1980;0000;;30.4;;9.2;5;;;;
82397;23/06/1980;1200;0;;23.6;;;;;;
82397;24/06/1980;0000;;29.6;;7.4;4.3;;;;
82397;24/06/1980;1200;1.9;;23.8;;;;;;
82397;25/06/1980;0000;;29.8;;7.7;3.7;26.4;89.25;4.133333;
82397;25/06/1980;1200;0;;24.6;;;;;;
82397;26/06/1980;0000;;30.2;;7.2;2.2;;;;
82397;26/06/1980;1200;1.4;;24.4;;;;;;
82397;27/06/1980;0000;;30.2;;9.1;3.8;;;;
82397;27/06/1980;1200;1.8;;23.6;;;;;;
82397;28/06/1980;0000;;30.6;;7.9;4.4;27.04;79.5;2.166667;
82397;28/06/1980;1200;0;;25.6;;;;;;
82397;29/06/1980;0000;;30.4;;0.1;3.8;;;;
82397;29/06/1980;1200;0;;23.4;;;;;;
82397;30/06/1980;0000;;27.4;;1.8;4;24.16;96.5;2.766667;
82397;30/06/1980;1200;3.5;;21.8;;;;;;
82397;01/07/1980;0000;;29.8;;6.7;1;26.12;86.25;1.9;
82397;01/07/1980;1200;30.8;;22.8;;;;;;
82397;03/07/1980;0000;;29.4;;8.6;1;25.88;84.75;3.266667;
82397;03/07/1980;1200;12.2;;22.4;;;;;;
82397;04/07/1980;0000;;30.8;;8.6;2.9;25.96;82.25;2.5;
82397;04/07/1980;1200;0;;22.8;;;;;;
82397;05/07/1980;0000;;31.8;;7.9;3;26.44;83.25;2.666667;
82397;05/07/1980;1200;0;;23.4;;;;;;
82397;06/07/1980;0000;;30.2;;8.4;4;;;;
82397;06/07/1980;1200;0;;23.6;;;;;;
82397;07/07/1980;0000;;28.6;;8.2;5;25.44;83.25;3.333333;
82397;07/07/1980;1200;0;;23;;;;;;
82397;08/07/1980;0000;;30;;8.3;3.4;25.84;80.75;3.033333;
82397;08/07/1980;1200;0;;22.8;;;;;;
82397;09/07/1980;0000;;31.8;;7.6;3;;;;
82397;09/07/1980;1200;0;;23.6;;;;;;
82397;10/07/1980;0000;;29.4;;0.1;4;25.48;90.75;2.466667;
82397;10/07/1980;1200;0;;23.4;;;;;;
82397;11/07/1980;0000;;29.8;;7.9;3;;;;
82397;11/07/1980;1200;2.2;;23;;;;;;
82397;12/07/1980;0000;;29.6;;4.9;5.6;;;;
82397;12/07/1980;1200;0;;24;;;;;;
82397;13/07/1980;0000;;29.8;;8.2;3.9;;;;
82397;13/07/1980;1200;0;;23.4;;;;;;
82397;14/07/1980;0000;;30.2;;9.4;4;;;;
82397;14/07/1980;1200;0;;22.6;;;;;;
82397;15/07/1980;0000;;31.6;;9.8;4;26.6;81.5;3.333333;
82397;15/07/1980;1200;0;;23.6;;;;;;
82397;16/07/1980;0000;;30;;10.5;5;;;;
82397;16/07/1980;1200;0;;22.8;;;;;;
